id,year,university,title,abstract
48173,2019,UIN Syarif Hidayatullah Jakarta,Pengaplikasian metode bootstrap dalam membangun selang kepercayaan prediksi pada model arma-arch  (studi kasus: harga saham penutupan PT Fortune Mate Indonesia Tbk),prediksi analisis runtun ambil tindak depan prediksi serta buat selang percaya buat selang percaya dekat tradisional asumsi data milik distribusi aplikasi asumsi penuh selang percaya valid teliti data harga saham langgar homoskedastisitas selang percaya bangun milik heteroskedastisitas atas bootstrap bangun selang percaya prediksi model arma arch baik ulang residual kali skripsi banding selang percaya dekat tradisional dekat bootstrap persentil cari nilai mean length selang tingkat percaya model baik signifikansi parameter kecil data sample model arma arch nilai mape sample nilai mean kecil length selang tingkat selang percaya dekat bootstrap persentil ulang residual kali tingkat percaya mean kecil length selang dekat tradisional
48409,2019,UIN Syarif Hidayatullah Jakarta,Penentuan gen data microarray kanker payudara menggunakan metode support vector machine recursive feature elimination,kanker payudara salah sakit kanker mati dunia diagnosa sakit kanker payudara sakit kanker tangan teliti data microarray mendiagnosa sakit kanker payudara proses analisa data normalisasi data normalization data microarray kanker payudara milik fitur fitur tubuh manusia fitur pengaruh signifikan data proses seleksi fitur proses seleksi fitur support vector machine recursive elimination masuk bangun model support vector machine teliti banding evaluasi klasifikasi kanker payudara fitur fitur seleksi kompleksitas algoritma teliti klasifikasi kanker payudara fitur hasil akurasi proses seleksi fitur bangun model fitur seleksi akurasi hasil capai kunci data microarray kanker payudara seleksi fitur support vector machine recursive feature elimination
48405,2019,UIN Syarif Hidayatullah Jakarta,Pemodelan matematika penyebaran penyakit  Middle East Respiratory Syndrome Corona Virus  (MERS-CoV) dengan penggunaan masker kesehatan dan vaksinasi,teliti kembang model sebar sakit mers model seir faktor guna masker sehat vaksinasi upaya cegah populasi bagi enam subpopulasi subpopulasi rentan masker sehat masker sehat subpopulasi laten subpopulasi infeksi masker sehat masker sehat subpopulasi sembuh hasil buah titik ekuilibrium titik ekuilibrium bebas sakit titik ekuilibrium endemik analisis stabil titik ekuilibrium bebas sakit linear sekitar titik ekuilibrium hasil titik ekuilibrium bebas sakit stabil asimtotik lokal reproduksi dasar sakit hilang jangka simulasi numerik model sakit mers jalan analisis perilaku model
48466,2019,UIN Syarif Hidayatullah Jakarta,"Perhitungan dan pengelolaan dana premi pada asuransi syariah (ta’min, takaful atau tadhamun)",skripsi hitung dana premi asuransi jiwa jangka prinsip prinsip syariah beda konvensional prinsip syariah tingkat bunga skripsi bunga konvensional ganti nilai return investment ubah stokastik ikut model tipe langevin simulasi monte carlo terap nilai premi tahun asumsi nilai mekanisme kelola dana premi skripsi unsur tabung hubung mudharabah serta surplus operasional serta klaim janji simulasi monte carlo nilai premi tahun serta usia nilai nilai premi tahun serta klaim janji selesai usaha puluh
55260,2019,UIN Syarif Hidayatullah Jakarta,Pemodelan topik lesbian gay biseksual  dan transgender di Indonesia menggunakan latent dirichlet allocation,teliti amat ubah pola bincang masyarakat media sosial twitter bicara topik lgbt teks capai tweet pengaruh topik politik kali muncul media sosial periode ganti perintah amat peluang topik bahas teks data twitter lgbt bahasa indonesia juni sebar topik visualisasi teliti tunjuk tujuh kategori topik dominan muncul topik topik politik agama perintah asusila kewarganegaraan budaya teknologi masingnya cenderung bicara lgbt bicara lgbt milik pola bincang topik agam kecuali topik politik politik milik tingkat periode periode periode ganti perintah tunjuk pengaruh guna lgbt hidup politik indonesia
52289,2019,UIN Syarif Hidayatullah Jakarta,Penentuan premi tahunan konstan dan cadangan benefit untuk empat orang dalam asuransi jiwa gabungan,teliti turun hitung premi tahun konstan cadang benefit asuransi gabung orang jenis asuransi kombinasi asuransi endowment murni asuransi umur hidup asuransi jangka asumsi benefit tetap kontrak asuransi bayar premi henti salah empat serta tinggal dunia serta hidup kontrak benefit bayar salah serta tinggal dunia benefit bayar kontrak bentuk anuitas umur hidup hitung cadang benefit bagi cadang benefit orang tinggal orang hidup cadang benefit orang tinggal orang hidup cadang benefit orang tinggal orang hidup cadang benefit serta hidup kontrak teliti saji simulasi hitung premi tahun konstan serta ayah usia anak laki laki anak perempuan simulasi kontrak asuransi premi baya cenderung hitung cadang benefit milik cenderung tingkat asuransi bayar premi turun telah laku bahas hitung cadang premi
52361,2019,UIN Syarif Hidayatullah Jakarta,Klasifikasi parasit falciparum pada sel darah merah manusia menggunakan randomly wired neural network,malaria salah sakit indonesia sebab parasit plasmodium salah satu parasite falciparum parasit tular nyamuk infeksi darah merah manusia standar mendianosis malaria uji darah merah bawah mikroskop infeksi sakit uji uji kompeten efisien uji pengaruh alam tahu uji terap machine learning otomatisasi klasifikasi malaria butuh ahli feature extractor terap deep learning masalah diagnosis malaria bagi tahap segmentation stagging classification teliti kali salah model deep learning randomly wired neural network mengklasifkasikan gambar parasite falciparum darah merah teliti kali data bagi proses cross validation klasifikasi randomly wired neural network random graf arsitektur accuracy precision recall score performa randomly wired neural network kalah trained model arsitektur accuracy precision recall score
52307,2019,UIN Syarif Hidayatullah Jakarta,Klasifikasi Penyakit Tuberculosis dan Pneumonia pada Paru-Paru Manusia Berdasarkan Citra Chest X-Ray Menggunakan Convolutional Neural Network,tuberculosis pneumonia jenis sakit infeksi paru paru salah ahli diagnosis sakit citra chest pasien teliti manfaat data citra chest derita sakit tuberculosis pneumonia model convolutional neural network bantu diagnosis sakit data label citra pneumonia citra normal citra tuberculosis data bagi data latih data data tahap prepocessing resize citra rubah citra grayscale standar gausian citra data latih teknik sampling undersampling data oversampling data imbang data latih kelas pilih model baik pilih nilai area under curve luas daerah bawah kurva receiver operating chracteristics model baik hasil latih data latih oversampling nilai kelas tuberculosis nilai kelas pneumonia mengindentifikasi sakit tuberculosis sakit pneumonia
52331,2019,UIN Syarif Hidayatullah Jakarta,Evaluasi Perplexity Untuk Pemodelan Topik Diskusi Agama Islam Di Media Sosial Twitter Indonesia Tahun 2006-2018 Menggunakan Latent Dirichlet Allocation,bicara topik kait diskusi agama islam indonesia media sosial twitter teks capai tweet skripsi data ambil maret november teliti amat pola ubah bincang masyarakat media sosial twitter bicara agama islam tahun mana topik optimal dapat evaluasi perplexity teliti milik topik optimal kait agama islam muncul tahun kait politik muncul guna twitter murni bicara agama islam media sosial campur hubung politik
50435,2020,UIN Syarif Hidayatullah Jakarta,Analisis sentimen berbasis aspek pada aplikasi tokopedia menggunakan LDA dan naïve bayes,tokopedia tempat posisi aplikasi guna aktif bulan platform ponsel android iphone tokopedia mati orang suka guna teliti usul teliti aspect based sentiment analysis ekstrak sentimen aspek aplikasi data ulas guna tokopedia play store scraping teliti klasifikasi sentimen naive bayes tentu aspek clustering topik hasil topik manfaat layan alam belanja tampil clustering acu proses anotasi aspek manual data sentimen negatif positif imbang resampling data teknik randomundersampler randomoversampler smoteenn evaluasi klasifikasi sentimen kurva akurasi tinggi oversampling nilai oversampling
